"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"4937","1096338","1869180","Restaurant","Risk 1 (High)",2012-05-31,"Canvass","Pass",1,0,0,2,0,0,1,2,1.37534246575342,0,2007-11-20,2015-01-15,2011-01-10,2011-01-16,2013-01-15,"POTBELLY SANDWICH WORKS","48 E ROOSEVELT RD","CHICAGO","IL","60605","2","w_2_p_8","1","Retail Food Establishment",41.8675444275687,-87.6255686189977,"(41.86754442756866, -87.62556861899772)",0,4.53139269406393,0,0,0,0,0,0,0,0,0,0,0.001,80.42,13.1,0.463333333333333,44.7901256733085,25.2201661428125,2.00264196622906
"4943","565593","1869182","Restaurant","Risk 1 (High)",2011-11-02,"Canvass","Pass",1,0,0,2,0,0,1,4,1.64657534246575,0,2007-11-09,2015-01-15,2011-01-10,2011-01-16,2013-01-15,"POTBELLY SANDWICH WORKS","547 W JACKSON BLVD  120","CHICAGO","IL","60661","2","w_2_p_12","1","Retail Food Establishment",41.8779141549793,-87.6414053974725,"(41.8779141549793, -87.64140539747254)",0,3.98344748858447,0,0,0,0,0,0,0,0,0,0,0.00158,59.05,10.2933333333333,0.653333333333333,7.17233283612039,7.57801472624578,0.724594786205813
"4944","964208","1869182","Restaurant","Risk 1 (High)",2012-08-23,"Canvass","Pass w/ Conditions",0,1,0,2,0,0,0,2,0.808219178082192,0,2007-11-09,2015-01-15,2011-01-10,2011-01-16,2013-01-15,"POTBELLY SANDWICH WORKS","547 W JACKSON BLVD  120","CHICAGO","IL","60661","2","w_2_p_12","1","Retail Food Establishment",41.8779141549793,-87.6414053974725,"(41.8779141549793, -87.64140539747254)",1,4.79166666666667,0,0,0,0,0,0,0,0,0,0,0.00552333333333333,77.21,5.74666666666667,0.586666666666667,21.4826645335188,4.59769291610757,0.20131290641434
"4946","1227254","1869225","Restaurant","Risk 1 (High)",2012-05-09,"Canvass","Pass w/ Conditions",0,1,0,7,0,0,0,7,1.04109589041096,0,2007-11-13,2015-10-15,2011-10-11,2011-10-16,2013-10-15,"LA CHAPARRITA DE CHICAGO #2","5957 S KEDZIE AVE 1","CHICAGO","IL","60629","16","w_16_p_39","8","Retail Food Establishment",41.7846292761257,-87.7031558343155,"(41.7846292761257, -87.70315583431551)",1,4.49029680365297,1,0,0,0,0,0,0,0,0,0,0.01428,64.1833333333333,7.57333333333333,0.763333333333333,15.2491406673119,11.9257718997907,48.6820072236187
"4949","612435","1869250","Restaurant","Risk 2 (Medium)",2011-09-02,"Canvass","Fail",0,1,1,4,0,0,0,2,1.4,0,2008-03-18,2015-03-15,2011-03-01,2011-03-16,2013-03-15,"RESIDENCE INN","410 N DEARBORN ST","CHICAGO","IL","60610","42","w_42_p_55","18","Retail Food Establishment",41.8896342528783,-87.6297442998624,"(41.88963425287828, -87.62974429986244)",1,3.46027397260274,1,0,0,0,0,0,0,0,0,0,0.00083,87.0566666666667,8.03,0.63,14.1591926279997,8.99874232243274,0.106593083903843
"4950","634878","1869258","Restaurant","Risk 1 (High)",2011-10-06,"Canvass","Pass",1,0,0,5,0,0,0,6,0.638356164383562,0,2007-10-23,2016-09-15,2010-10-18,2010-09-16,2012-09-15,"PAPI'S TACOS","2320 W TAYLOR ST 1","CHICAGO","IL","60612","25","w_25_p_4","12","Retail Food Establishment",41.8691093420779,-87.6845051562837,"(41.86910934207788, -87.68450515628372)",0,3.95616438356164,0,0,0,0,0,0,0,0,0,0,0,69.1766666666667,4.5,0.646666666666667,29.2819465288809,33.5092519914836,42.9842221566558
"4954","1072386","1869265","Restaurant","Risk 1 (High)",2013-04-29,"Canvass","Pass",1,0,0,3,0,0,0,1,1.46849315068493,0,2007-11-15,2016-01-15,2012-01-13,2012-01-16,2014-01-15,"NICKY'S IN-N-OUT","4240 S WENTWORTH AVE 1","CHICAGO","IL","60609","3","w_3_p_14","9","Retail Food Establishment",41.817042094932,-87.6313699306424,"(41.817042094931985, -87.63136993064244)",0,5.4574200913242,0,0,0,0,0,0,0,0,0,0,0.000963333333333333,61.9766666666667,8.74666666666667,0.623333333333333,14.8820936603167,4.87601362821971,21.7483019562616
"4955","1098491","1869346","Restaurant","Risk 1 (High)",2012-08-02,"Canvass","Pass w/ Conditions",0,1,0,7,0,0,0,8,1.01369863013699,0,2008-03-31,2016-05-15,2012-05-09,2012-05-16,2014-05-15,"TURQUOISE CAFE","2147 W ROSCOE ST","CHICAGO","IL","60618","32","w_32_p_15","19","Retail Food Establishment",41.9430548311793,-87.682735395782,"(41.94305483117927, -87.68273539578196)",1,4.34246575342466,1,0,0,0,0,0,0,0,0,0,0.00307666666666667,84.2466666666667,8.1,0.58,16.1084868306806,19.8859280218434,14.5455603271424
"4958","1285974","18695","Grocery Store","Risk 3 (Low)",2012-10-18,"Canvass","Pass",1,0,0,1,0,0,0,0,2,1,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"WALGREENS #03074","4700 S HALSTED ST","CHICAGO","IL","60609","3","w_3_p_51","9","Retail Food Establishment",41.8088150392961,-87.6456829531519,"(41.808815039296086, -87.64568295315186)",0,6.43013698630137,0,1,1,1,0,0,0,0,0,0,0.00285666666666667,64.27,14.2566666666667,0.663333333333333,8.10930256033028,22.2037440178449,2.26828292325822
"4967","679910","1869804","Restaurant","Risk 1 (High)",2012-03-13,"Canvass","Fail",0,0,0,0,0,0,0,5,1.13972602739726,0,2007-11-30,2015-11-15,2011-11-21,2011-11-16,2013-11-15,"MARGIE'S BEEF","1334 N CICERO AVE 1ST FLOOR 1","CHICAGO","IL","60651","37","w_37_p_43","25","Retail Food Establishment",41.9051237491193,-87.7461735257559,"(41.9051237491193, -87.74617352575585)",0,4.28755707762557,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,63.6433333333333,15.31,0.526666666666667,15.56094519522,16.2985642308439,20.714818156896
"4969","1134736","1869952","Restaurant","Risk 1 (High)",2012-11-16,"Canvass","Pass w/ Conditions",0,0,1,4,0,0,1,3,1.48493150684931,0,2008-08-18,2016-02-15,2012-02-14,2012-02-16,2014-02-15,"TABLE FIFTY-TWO","52 W ELM ST 1 & 2","CHICAGO","IL","60610","42","w_42_p_36","18","Retail Food Establishment",41.9032560451654,-87.6305029865589,"(41.90325604516536, -87.63050298655887)",0,4.24942922374429,1,0,0,0,0,0,0,0,0,0,0,43.12,7.16666666666667,0.6,26.6851184322052,36.7390164895203,13.3128581255232
"4976","565664","1870185","Other","Risk 1 (High)",2012-01-27,"Canvass","Pass",1,0,0,4,0,0,1,6,0.693150684931507,0,2007-11-14,2013-12-15,2011-12-01,2011-12-16,2013-12-15,"SERGIO BARAJAS","814 W 18TH ST 1ST","CHICAGO","IL","60608","25","w_25_p_29","12","Retail Food Establishment",41.8581900253175,-87.6473136935109,"(41.85819002531755, -87.64731369351094)",0,4.20547945205479,0,1,0,0,0,0,0,0,0,0,0,35.7966666666667,6.99666666666667,0.796666666666667,29.1829380024917,33.094388725692,9.60224113379257
"4984","1313321","18714","Grocery Store","Risk 3 (Low)",2012-12-12,"Canvass","Pass",1,0,0,4,0,0,0,0,2,0,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"WALGREENS #04494","1649 W BELMONT AVE","CHICAGO","IL","60657","32","w_32_p_40","19","Retail Food Establishment",41.939560545664,-87.6705926938519,"(41.93956054566403, -87.67059269385194)",0,6.58093607305936,0,1,1,1,0,0,0,0,0,0,0.00205,38.9066666666667,11.76,0.77,21.050767777081,23.1493287218637,23.6309702868052
"4985","1229763","1872","Restaurant","Risk 1 (High)",2012-06-20,"Canvass","Pass",1,0,0,7,0,0,0,4,1.17534246575342,0,2006-11-16,2015-10-15,2011-09-30,2011-10-16,2013-10-15,"MR B'S INC","4242 N CENTRAL AVE 1ST","CHICAGO","IL","60634","38","w_38_p_44","16","Retail Food Establishment",41.9581396993525,-87.7673124325715,"(41.95813969935245, -87.7673124325715)",0,5.59714611872146,0,0,0,0,0,0,0,0,0,0,0.00632333333333333,87.91,14.49,0.566666666666667,7.17576829450199,5.86967186818497,26.3809312823629
"4987","1150958","18723","Grocery Store","Risk 3 (Low)",2012-11-27,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"WALGREENS #04306","1633 W 95TH ST 1ST","CHICAGO","IL","60643","19","w_19_p_13","22","Retail Food Establishment",41.7210827914243,-87.6641859607696,"(41.721082791424315, -87.66418596076957)",0,6.5398401826484,0,1,1,0,0,0,0,0,0,0,0,37.5466666666667,9.89,0.573333333333333,9.01533032884562,10.721603528737,37.0980538113611
"4989","1285836","18729","Grocery Store","Risk 3 (Low)",2012-10-12,"Canvass","Pass w/ Conditions",0,2,0,5,0,0,0,0,2,1,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"WALGREENS","5625 N RIDGE AVE 1ST","CHICAGO","IL","60660","48","w_48_p_1","20","Retail Food Establishment",41.9842587535899,-87.660869719061,"(41.98425875358993, -87.66086971906103)",1,6.41369863013699,0,1,1,0,0,0,0,0,0,0,0.00209,61.65,15.0266666666667,0.553333333333333,29.6850485196732,14.3084245315022,24.6939028513056
"4991","1277365","1873203","Restaurant","Risk 1 (High)",2012-09-17,"Canvass","Pass",1,0,0,2,0,0,0,2,1.68493150684932,0,2007-11-09,2015-01-15,2010-12-07,2011-01-16,2013-01-15,"SUBWAY","6016 W NORTH AVE 1","CHICAGO","IL","60639","29","w_29_p_17","25","Retail Food Establishment",41.9093585013709,-87.7759865336275,"(41.90935850137094, -87.77598653362747)",0,4.8601598173516,0,0,0,0,0,0,0,0,0,0,0.00032,74.3733333333333,6.60333333333333,0.533333333333333,10.8878235919862,19.1258513487446,23.2954590902864
"4993","1227512","1873306","Restaurant","Risk 1 (High)",2012-08-22,"Canvass","Fail",0,2,3,8,0,0,3,2,0.723287671232877,0,2007-11-19,2015-10-15,2011-10-13,2011-10-16,2013-10-15,"MANOLOS TAMALES, INC. #2","4706 W 63RD ST 1","CHICAGO","IL","60629","13","w_13_p_25","8","Retail Food Establishment",41.7785652131787,-87.7401304986826,"(41.77856521317874, -87.74013049868257)",1,4.7615296803653,0,0,0,0,0,0,0,0,0,0,0.00552333333333333,74.7333333333333,4.91666666666667,0.58,1.04058343037812,3.34390265285881,19.2869534719624
"4994","1151300","1873306","Restaurant","Risk 1 (High)",2013-05-17,"Canvass","Pass w/ Conditions",0,0,1,6,0,0,3,9,0.712328767123288,0,2007-11-19,2015-10-15,2011-10-13,2011-10-16,2013-10-15,"MANOLOS TAMALES, INC. #2","4706 W 63RD ST 1","CHICAGO","IL","60629","13","w_13_p_25","8","Retail Food Establishment",41.7785652131787,-87.7401304986826,"(41.77856521317874, -87.74013049868257)",0,5.49577625570776,0,0,0,0,0,0,0,0,0,0,0,79.4,9.33,0.44,17.7884753307712,1.64964526468846,5.7524083804453
"4996","1092510","1873311","Grocery Store","Risk 1 (High)",2013-07-26,"Canvass","Pass",1,0,0,3,0,0,1,3,2,0,2007-11-29,2015-04-15,2013-03-26,2013-04-16,2015-04-15,"7-ELEVEN","958 W DIVERSEY PKWY 1ST","CHICAGO","IL","60614","44","w_44_p_29","19","Retail Food Establishment",41.9327489960087,-87.6538014889958,"(41.932748996008655, -87.65380148899577)",0,5.6601598173516,0,1,0,1,0,0,0,0,0,0,0.000416666666666667,76.0733333333333,10.17,0.58,35.7572321476864,33.3394724600569,24.236423090601
"4998","1098997","1873344","Restaurant","Risk 1 (High)",2013-05-28,"Canvass","Pass",1,0,0,8,0,0,1,2,0.8,0,2009-03-24,2015-09-15,2011-08-25,2011-09-16,2013-09-15,"THE RAIL BAR & GRILL","4707-4709 N DAMEN AVE","CHICAGO","IL","60625","47","w_47_p_36","19","Retail Food Establishment",41.9671437361756,-87.6789933255936,"(41.96714373617562, -87.67899332559362)",0,4.18082191780822,0,1,0,0,0,0,1,0,0,0,0.00073,60.8133333333333,7.02666666666667,0.683333333333333,14.1558269571652,16.5396292642848,8.1576203657218
"4999","670980","1873390","Restaurant","Risk 1 (High)",2012-02-29,"Canvass","Pass w/ Conditions",0,1,0,5,0,0,1,7,2,0,2007-12-07,2015-09-15,2011-09-11,2011-09-16,2013-09-15,"THAI OSCAR","4638 N WESTERN AVE 1ST","CHICAGO","IL","60625","47","w_47_p_40","19","Retail Food Establishment",41.9659899802789,-87.6889722676783,"(41.965989980278934, -87.68897226767825)",1,4.23287671232877,0,0,0,0,0,0,0,0,0,0,0.000556666666666667,44.8266666666667,12.5833333333333,0.613333333333333,4.05929876069573,23.8018231248455,3.00473517910452
"5000","1098844","1873390","Restaurant","Risk 1 (High)",2013-02-20,"Canvass","Fail",0,1,1,7,0,1,0,5,0.978082191780822,0,2007-12-07,2015-09-15,2011-09-11,2011-09-16,2013-09-15,"THAI OSCAR","4638 N WESTERN AVE 1ST","CHICAGO","IL","60625","47","w_47_p_40","19","Retail Food Establishment",41.9659899802789,-87.6889722676783,"(41.965989980278934, -87.68897226767825)",1,5.21095890410959,0,0,0,0,0,0,0,0,0,0,0.00203666666666667,40.9733333333333,16.38,0.603333333333333,30.0988407699788,46.0001530049295,9.30190802218407
"5005","565582","1873482","Restaurant","Risk 2 (Medium)",2011-10-27,"Canvass","Pass",1,0,0,1,0,0,0,3,1.23561643835616,0,2007-12-18,2015-04-15,2011-03-28,2011-04-16,2013-04-15,"STARBUCKS COFFEE #14433","946 W RANDOLPH ST 1","CHICAGO","IL","60607","27","w_27_p_57","12","Retail Food Establishment",41.8844450417447,-87.6516122513679,"(41.8844450417447, -87.65161225136787)",0,3.8601598173516,0,0,1,0,0,0,0,0,0,0,0.00508,64.8633333333333,12.9266666666667,0.66,15.8753194863938,14.5450422721181,0.311859537674638
"5006","1313260","1873482","Restaurant","Risk 2 (Medium)",2012-11-02,"Canvass","Pass",1,0,0,1,0,0,0,1,1.01917808219178,0,2007-12-18,2015-04-15,2011-03-28,2011-04-16,2013-04-15,"STARBUCKS COFFEE #14433","946 W RANDOLPH ST 1","CHICAGO","IL","60607","27","w_27_p_57","12","Retail Food Establishment",41.8844450417447,-87.6516122513679,"(41.8844450417447, -87.65161225136787)",0,4.87933789954338,0,0,1,0,0,0,0,0,0,0,0,47.6466666666667,16.3833333333333,0.506666666666667,19.4623047499075,9.32247319238542,3.46342968796099
"5008","1321832","1873495","Restaurant","Risk 1 (High)",2013-02-13,"Canvass","Pass",1,0,0,2,0,0,0,5,1.03013698630137,0,2008-01-10,2015-10-15,2011-10-14,2011-10-16,2013-10-15,"JUANITA'S MEXICAN FOOD","2955 W 59TH ST 1","CHICAGO","IL","60629","16","w_16_p_35","8","Retail Food Establishment",41.7862223254096,-87.6982381308907,"(41.78622232540957, -87.69823813089072)",0,5.0986301369863,0,0,0,0,0,0,0,0,0,0,0.0019,43.4933333333333,16.72,0.72,39.3248111292451,10.306085911921,44.8067108034627
"5009","1138905","1873531","Restaurant","Risk 1 (High)",2013-04-03,"Canvass","Pass",1,0,0,2,0,0,0,3,1.15068493150685,0,2008-01-16,2016-09-15,2012-09-13,2012-09-16,2014-09-15,"PINKYS RESTAURANT","100 W RANDOLPH ST CONCOURSE C03","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8845862671546,-87.631010445886,"(41.88458626715456, -87.63101044588599)",0,5.21632420091324,0,0,0,0,0,0,0,0,0,0,0,45.1933333333333,12.5733333333333,0.496666666666667,50.1206329241677,30.0957933117476,0.00378036242348719
"5015","1114777","1874058","Grocery Store","Risk 1 (High)",2013-04-22,"Canvass","Pass",1,0,0,7,0,0,0,4,1.79452054794521,0,2007-12-05,2016-06-15,2012-05-18,2012-06-16,2014-06-15,"STAR LIGHT FOOD MARKET","211 W 22ND PL 1ST","CHICAGO","IL","60616","25","w_25_p_14","9","Retail Food Establishment",41.8520525197972,-87.6325052811209,"(41.852052519797155, -87.63250528112087)",0,5.38344748858447,0,0,0,0,0,0,0,0,0,0,0,48.03,14.4166666666667,0.546666666666667,27.8338691767994,16.5255208675871,53.013832181745
"5018","1154998","1874083","Other","Risk 1 (High)",2013-04-18,"Canvass","Fail",0,0,1,4,0,0,0,4,0.506849315068493,0,2009-03-03,2015-09-15,2011-09-12,2011-09-16,2013-09-15,"GRANDMA CHEESE CAKE'S CATERING","10400 S HALSTED ST LL","CHICAGO","IL","60628","34","w_34_p_21","22","Retail Food Establishment",41.7050015457366,-87.6429209365225,"(41.70500154573659, -87.64292093652247)",0,4.12865296803653,0,0,0,0,0,0,0,0,0,0,0.01416,54.95,12.6566666666667,0.723333333333333,6.95083784598147,22.6285393898889,41.6196329098145
"5023","1235870","1874133","Restaurant","Risk 1 (High)",2013-07-09,"Canvass","Fail",0,1,2,6,0,2,0,6,1.33150684931507,0,2008-03-27,2015-07-15,2011-07-13,2011-07-16,2013-07-15,"BIG JONES","5347 N CLARK ST","CHICAGO","IL","60640","48","w_48_p_43","20","Retail Food Establishment",41.9794144832459,-87.6681432805941,"(41.9794144832459, -87.66814328059407)",1,5.28767123287671,1,0,0,0,1,0,0,0,0,0,0.00431333333333333,83.94,8.90333333333333,0.7,11.6189097329171,9.44973674758513,24.3700754206422
"5025","1322380","1874185","Restaurant","Risk 1 (High)",2013-02-26,"Canvass","Pass",1,0,0,3,0,0,0,4,0.416438356164384,0,2007-11-29,2015-02-15,2013-02-08,2013-02-16,2015-02-15,"ANN SATHER RESTAURANT","909 W BELMONT AVE 1ST","CHICAGO","IL","60657","44","w_44_p_20","19","Retail Food Establishment",41.9398333189548,-87.6519546450966,"(41.93983331895479, -87.65195464509658)",0,5.24931506849315,0,0,0,0,0,0,0,0,0,0,0.000186666666666667,35.1,8.44,0.69,37.8957312813763,23.5646236177919,23.8668688944442
"5026","1114310","1874290","Restaurant","Risk 1 (High)",2012-06-05,"Canvass","Pass",1,0,0,2,0,0,0,3,0.610958904109589,0,2008-03-27,2016-10-15,2010-11-03,2010-10-16,2012-10-15,"TOKYO LUNCH BOXES & CATERING","100 W RANDOLPH ST LOWER LEV C11","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8845862671546,-87.631010445886,"(41.88458626715456, -87.63101044588599)",0,4.19452054794521,0,0,0,0,0,0,0,0,0,0,0,73.84,10.5633333333333,0.533333333333333,20.0775229502903,9.30668003545602,0.317073831092669
"5028","679692","1874310","Restaurant","Risk 2 (Medium)",2012-03-14,"Canvass","Pass",1,0,0,3,0,0,0,2,1.7041095890411,0,2007-12-20,2015-05-15,2011-05-23,2011-05-16,2013-05-15,"MRS. FIELD'S","500 W MADISON ST 1 F014","CHICAGO","IL","60661","42","w_42_p_21","1","Retail Food Establishment",41.8819943382051,-87.6397586848809,"(41.88199433820508, -87.6397586848809)",0,4.23550228310502,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,65.4066666666667,12.2633333333333,0.556666666666667,19.5174529140415,8.44983236105294,2.62401919493174
"5029","1158343","1874364","Restaurant","Risk 2 (Medium)",2012-05-23,"Canvass","Fail",0,1,1,6,0,0,0,3,1.22465753424658,0,2007-11-23,2015-07-15,2011-07-14,2011-07-16,2013-07-15,"HAROLDS CHICKEN #2","6419 S COTTAGE GROVE AVE","CHICAGO","IL","60637","20","w_20_p_5","3","Retail Food Establishment",41.7779981960164,-87.6057301214378,"(41.77799819601639, -87.60573012143782)",1,4.50125570776256,0,0,0,0,0,0,0,0,0,0,0.00141666666666667,74.4166666666667,11.6933333333333,0.53,46.6363185036933,16.7861639051226,24.9551910277737
"5031","1321765","1874389","Restaurant","Risk 1 (High)",2013-02-07,"Canvass","Pass",1,0,0,5,0,0,1,5,0.6,0,2007-11-29,2015-11-15,2011-11-14,2011-11-16,2013-11-15,"BEST TACO & BURRITO JOINT CORP.","3947 W FULLERTON AVE 1ST","CHICAGO","IL","60647","30","w_30_p_21","25","Retail Food Establishment",41.9243808672645,-87.7262007720845,"(41.92438086726451, -87.72620077208454)",0,5.1972602739726,0,0,0,0,0,0,0,0,0,0,0.00171333333333333,32.8666666666667,8.7,0.763333333333333,34.3575293335627,19.3106253224272,46.2150188207878
"5033","1322357","1874409","Restaurant","Risk 1 (High)",2013-02-07,"Canvass","Pass",1,0,0,3,0,0,1,7,0.923287671232877,0,2007-12-13,2015-04-15,2011-04-13,2011-04-16,2013-04-15,"EMPEROR WOK","2910 N ASHLAND AVE 1","CHICAGO","IL","60657","32","w_32_p_30","19","Retail Food Establishment",41.9345619533593,-87.6686210723444,"(41.93456195335931, -87.66862107234444)",0,5.15890410958904,0,0,0,0,0,0,0,0,0,0,0.00171333333333333,32.8666666666667,8.7,0.763333333333333,22.4991180377203,35.8407957608131,21.8069251564469
"5034","1353296","1874429","Restaurant","Risk 1 (High)",2013-06-25,"Canvass","Pass",1,0,0,6,0,0,0,3,2,0,2007-11-19,2014-11-15,2012-10-22,2012-11-16,2014-11-15,"CHICAGO CARRYOUTS, INC.","1760 W CHICAGO AVE 1ST","CHICAGO","IL","60622","1","w_1_p_36","12","Retail Food Establishment",41.896102672847,-87.6721159499253,"(41.89610267284695, -87.67211594992528)",0,5.60262557077626,0,0,0,0,0,0,0,0,0,0,0.00404666666666667,82.59,10.32,0.733333333333333,64.6482623992805,24.7586728072482,35.2315377794625
"5035","569566","1874473","Restaurant","Risk 1 (High)",2011-09-12,"Canvass","Fail",0,0,1,4,0,0,0,4,0.835616438356164,0,2007-11-16,2015-03-15,2011-03-03,2011-03-16,2013-03-15,"KING CAFE GOURMET & GO","900 N MICHIGAN AVE 1ST","CHICAGO","IL","60611","42","w_42_p_61","18","Retail Food Establishment",41.8992485970363,-87.6242749782054,"(41.89924859703626, -87.62427497820545)",0,3.82454337899543,0,0,0,0,0,0,0,0,0,0,0.000546666666666667,74.16,6.24,0.773333333333333,19.2427416127819,10.1480228745578,2.61758518457187
"5036","1292246","1874473","Restaurant","Risk 1 (High)",2012-10-29,"Canvass","Pass",1,0,0,3,0,0,1,4,1.10958904109589,0,2007-11-16,2015-03-15,2011-03-03,2011-03-16,2013-03-15,"KING CAFE GOURMET & GO","900 N MICHIGAN AVE 1ST","CHICAGO","IL","60611","42","w_42_p_61","18","Retail Food Establishment",41.8992485970363,-87.6242749782054,"(41.89924859703626, -87.62427497820545)",0,4.9560502283105,0,0,0,0,0,0,0,0,0,0,0,47.49,15.0366666666667,0.573333333333333,21.093166474906,15.5875284978924,0.289343493742883
"5037","1194234","1874533","Restaurant","Risk 1 (High)",2012-04-16,"Canvass","Pass",1,0,0,6,0,0,0,4,0.997260273972603,0,2009-07-28,2015-08-15,2011-08-11,2011-08-16,2013-08-15,"BROWN'S CHICKEN & PASTA","4359 N PULASKI RD 1ST","CHICAGO","IL","60641","39","w_39_p_28","17","Retail Food Establishment",41.9608825136744,-87.7276792419795,"(41.960882513674356, -87.7276792419795)",0,2.72054794520548,0,0,0,0,0,0,0,0,0,0,0.0227,68.19,13.11,0.623333333333333,35.9516701383105,15.5536263458746,12.5469785229513
"5040","1215037","1874670","Restaurant","Risk 2 (Medium)",2012-05-21,"Canvass","Pass",1,0,0,2,0,0,1,8,1.10958904109589,0,2007-11-16,2014-06-15,2010-05-25,2010-06-16,2012-06-15,"HOMEMADE PIZZA","5303 N CLARK ST 1ST","CHICAGO","IL","60640","48","w_48_p_43","20","Retail Food Establishment",41.9781291767954,-87.668199874146,"(41.97812917679538, -87.668199874146)",0,4.51495433789954,0,0,0,0,0,0,0,0,0,0,0.000593333333333333,83.7433333333333,10.4733333333333,0.42,31.1091368790549,21.2969239301117,27.2650175765349
"5042","1154723","1874789","Restaurant","Risk 2 (Medium)",2012-11-29,"Canvass","Fail",0,0,2,6,0,0,0,0,2,1,2009-07-28,2015-10-15,2011-10-18,2011-10-16,2013-10-15,"PAPICHULO","13601 S CALHOUN AVE 1","CHICAGO","IL","60633","10","w_10_p_16","4","Retail Food Establishment",41.6481887779267,-87.5615733711995,"(41.64818877792674, -87.56157337119949)",0,3.3425799086758,1,0,0,0,1,1,0,0,0,0,0,38.9133333333333,8.90666666666667,0.51,0.000140264851724412,0.000364120443876943,0.00155798943665503
"5044","1327297","1874832","Restaurant","Risk 1 (High)",2013-04-08,"Canvass","Pass",1,0,0,0,0,1,0,4,1.07123287671233,0,2007-11-30,2016-04-15,2012-04-10,2012-04-16,2014-04-15,"TACO FRESCO","23 E ADAMS ST 1ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment",41.8793913132397,-87.6268482556363,"(41.879391313239694, -87.62684825563626)",0,5.3587899543379,0,0,0,0,0,0,0,0,0,0,0.00028,58.41,15.0466666666667,0.546666666666667,24.1185780225703,26.5356739579349,0.0560174996695339
"5045","1196221","1874841","Restaurant","Risk 2 (Medium)",2012-03-26,"Canvass","Pass w/ Conditions",0,0,1,4,0,1,0,6,0.915068493150685,0,2007-11-23,2015-07-15,2011-07-01,2011-07-16,2013-07-15,"DUNKIN DONUTS/ BASKIN ROBBINS","5130 N BROADWAY  1ST","CHICAGO","IL","60640","46","w_46_p_19","20","Retail Food Establishment",41.9755294242502,-87.6599923768836,"(41.97552942425021, -87.65999237688355)",0,4.34235159817352,0,0,0,0,0,0,0,0,0,0,0.0109433333333333,59.1466666666667,6.80666666666667,0.856666666666667,39.2003494314606,33.7648161461531,8.66503045179665
"5046","1098983","1874849","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Fail",0,1,3,6,0,0,0,5,1.56986301369863,0,2008-02-05,2013-09-15,2011-09-30,2011-09-16,2013-09-15,"QUIZNOS SUBS","4701 N DAMEN AVE 1ST","CHICAGO","IL","60625","47","w_47_p_36","19","Retail Food Establishment",41.9669677519408,-87.6789874731147,"(41.96696775194076, -87.6789874731147)",1,5.27933789954338,0,0,0,0,0,0,0,0,0,0,0,75.0733333333333,10.23,0.45,16.896006333487,18.1857340690524,7.69187060969383
"5052","660129","1874909","Restaurant","Risk 2 (Medium)",2012-01-24,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2007-11-30,2015-11-15,2011-10-07,2011-11-16,2013-11-15,"DUNKIN DONUTS/BASKIN ROBBINS","3347 W NORTH AVE 1ST","CHICAGO","IL","60647","26","w_26_p_12","14","Retail Food Establishment",41.90995065493,-87.7112446937326,"(41.90995065493004, -87.71124469373261)",0,4.15342465753425,0,0,0,0,0,0,0,0,0,0,0.00416333333333333,39.2233333333333,14.7966666666667,0.826666666666667,36.630701856959,37.2175799204709,30.8733616122567
"5056","1098833","1874917","Restaurant","Risk 1 (High)",2013-02-13,"Canvass","Pass w/ Conditions",0,1,1,7,0,0,0,5,0.920547945205479,0,2007-12-06,2015-09-15,2011-09-15,2011-09-16,2013-09-15,"LA FOGATA NUEVA RESTAURANT","3433 W LAWRENCE AVE 1ST","CHICAGO","IL","60625","33","w_33_p_27","17","Retail Food Establishment",41.9682768561147,-87.7147250873443,"(41.96827685611473, -87.7147250873443)",1,5.19452054794521,1,0,0,0,0,0,0,0,0,0,0.0019,43.4933333333333,16.72,0.72,28.6658249140566,48.6723044907698,6.44522265873805
