"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"5127","1301196","1878766","Restaurant","Risk 1 (High)",2013-01-08,"Canvass","Pass",1,0,0,3,0,0,0,2,0.93972602739726,0,2007-12-05,2015-10-15,2011-09-30,2011-10-16,2013-10-15,"EL CAMPESTRE #2","6920 S PULASKI RD 1ST","CHICAGO","IL","60629","13","w_13_p_46","8","Retail Food Establishment",41.7671016690519,-87.7226156784271,"(41.767101669051904, -87.72261567842712)",0,5.0986301369863,0,0,0,0,0,0,0,0,0,0,0.000283333333333333,37.0766666666667,12.7133333333333,0.743333333333333,13.4370831731232,10.9918180718268,26.9521375612695
"5140","1184389","1879163","Restaurant","Risk 1 (High)",2012-06-13,"Canvass","Pass w/ Conditions",0,0,1,2,0,0,2,2,1.10958904109589,0,2008-03-04,2015-05-15,2011-11-02,2011-05-16,2013-05-15,"JIMMY JOHNS","131 S CLINTON ST 1ST","CHICAGO","IL","60661","2","w_2_p_12","1","Retail Food Establishment",41.879600620704,-87.6409725583422,"(41.879600620704025, -87.64097255834218)",0,4.27933789954338,0,0,0,0,0,0,0,0,0,0,0,83.66,11.83,0.48,23.4674399366438,3.42601921153638,0.10217982887379
"5146","1102254","1879165","Restaurant","Risk 1 (High)",2012-05-08,"Canvass","Pass",1,0,0,3,0,0,0,4,0.468493150684932,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  ROTUNDA","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.31769406392694,0,0,0,0,0,0,0,0,0,0,0.01419,60.56,7.88,0.843333333333333,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000351712091077764,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000886181965408277,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108189019635309
"5150","1102304","1879166","Restaurant","Risk 1 (High)",2012-06-14,"Canvass","Pass",1,0,0,2,0,0,0,3,0.515068493150685,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  T-1 B-14","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.41906392694064,0,0,0,0,0,0,0,0,0,0,0,78.4233333333333,10.7933333333333,0.516666666666667,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031624977339197,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504874510463716,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184924754854399
"5152","1235794","1879166","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass",1,0,0,2,0,1,0,2,0.591780821917808,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  T-1 B-14","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,5.33961187214612,0,0,0,0,0,0,0,0,0,0,0,75.0733333333333,10.23,0.45,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360888496904665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102939862831034,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808348595439196
"5153","539518","1879167","Restaurant","Risk 1 (High)",2011-11-18,"Canvass","Fail",0,0,1,3,0,0,0,6,0.424657534246575,0,2008-01-14,2016-01-15,2010-01-15,2010-01-16,2012-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  H/K CONC","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,3.84657534246575,0,0,0,0,0,0,0,0,0,0,0,50.6,11.65,0.523333333333333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105029278262343,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011704007631173,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000463083783513681
"5155","1235438","1879167","Restaurant","Risk 1 (High)",2012-10-12,"Canvass","Pass",1,0,0,2,0,0,0,4,0.432876712328767,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  H/K CONC","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.74783105022831,0,0,0,0,0,0,0,0,0,0,0.00209,61.65,15.0266666666667,0.553333333333333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180870130312846,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000717089739741383,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000556946033398293
"5161","1227530","1879298","Restaurant","Risk 1 (High)",2012-08-29,"Canvass","Pass",1,0,0,2,0,0,0,2,1.24383561643836,0,2007-12-18,2016-01-15,2012-01-04,2012-01-16,2014-01-15,"WING WAH CHINESE RESTAURANT","6452 W 63RD ST GROUND","CHICAGO","IL","60638","23","w_23_p_22","8","Retail Food Establishment",41.7777538029706,-87.78339851114,"(41.77775380297064, -87.78339851113996)",0,4.70125570776256,0,0,0,0,0,0,0,0,0,0,0.0153066666666667,79.7166666666667,6.84666666666667,0.69,2.90547405179202,13.1667345960092,8.40969424822828
"5166","1158319","1879470","Restaurant","Risk 1 (High)",2012-03-12,"Canvass","Pass w/ Conditions",0,3,1,5,0,0,0,4,0.413698630136986,0,2008-03-07,2015-01-15,2011-01-14,2011-01-16,2013-01-15,"CHICAGO'S HOME OF CHICKEN & WAFFLES","3947 S DR MARTIN LUTHER KING JR DR 1","CHICAGO","IL","60653","3","w_3_p_20","2","Retail Food Establishment",41.8225478573001,-87.6168156183747,"(41.82254785730014, -87.61681561837467)",1,4.01632420091324,0,0,0,0,0,0,0,0,0,0,0,57.04,14.6133333333333,0.413333333333333,20.6220858200629,31.5749722538672,4.17195132225132
"5171","1279348","1879666","Restaurant","Risk 1 (High)",2013-01-09,"Canvass","Pass",1,0,0,3,0,0,0,3,0.652054794520548,0,2007-12-26,2015-12-15,2011-12-13,2011-12-16,2013-12-15,"PIZZA TANGO INC","2859 W CERMAK RD 1ST FLOOR 1","CHICAGO","IL","60623","12","w_12_p_7","10","Retail Food Establishment",41.8517589791708,-87.6979435210975,"(41.85175897917078, -87.69794352109747)",0,5.04383561643836,0,0,0,0,0,0,0,0,0,0,0,38.3733333333333,12.9433333333333,0.713333333333333,36.3513473909409,21.2104855868454,36.3406492699558
"5178","1326942","1880066","Restaurant","Risk 2 (Medium)",2013-04-12,"Canvass","Pass",1,0,0,2,0,0,0,2,2,0,2008-04-25,2014-01-15,2012-01-07,2012-01-16,2014-01-15,"THE ORIGINAL MAXWELL STREET STATION","6659 S CICERO AVE 1ST","CHICAGO","IL","60638","13","w_13_p_37","8","Retail Food Establishment",41.7712226965553,-87.7419103875074,"(41.77122269655533, -87.74191038750742)",0,4.96712328767123,0,0,0,0,0,0,0,0,0,0,0.0111866666666667,47.2266666666667,13,0.91,4.36769227641417,3.67786149667002,0.3314841286351
"5187","634725","1883213","Restaurant","Risk 1 (High)",2011-09-26,"Canvass","Fail",0,0,1,6,0,0,2,5,1.25753424657534,0,2008-04-08,2016-10-15,2010-10-05,2010-10-16,2012-10-15,"CHIKIS PIZZA","6621 N CLARK ST 1ST","CHICAGO","IL","60626","40","w_40_p_28","24","Retail Food Establishment",42.0024043250963,-87.6719472132486,"(42.002404325096265, -87.6719472132486)",0,3.46849315068493,0,0,0,0,0,0,0,0,0,0,0.00176333333333333,60.8866666666667,7.21333333333333,0.763333333333333,11.9283815978602,24.4815898641691,12.6059102336641
"5199","545815","1883618","Restaurant","Risk 1 (High)",2012-03-02,"Canvass","Pass w/ Conditions",0,1,0,5,0,0,0,3,1.86027397260274,0,2008-01-18,2015-01-15,2011-01-11,2011-01-16,2013-01-15,"FOOD XPRESS","3851 S MICHIGAN AVE 1ST","CHICAGO","IL","60653","3","w_3_p_33","2","Retail Food Establishment",41.8240427537737,-87.6229465519427,"(41.824042753773746, -87.62294655194275)",1,4.12328767123288,0,0,0,0,0,0,0,0,0,0,0.00232,46.8433333333333,13.2433333333333,0.716666666666667,10.9076619475961,9.09812948776815,12.0724208963681
"5200","1227827","1883618","Restaurant","Risk 1 (High)",2013-03-25,"Canvass","Pass",1,0,0,4,0,0,0,5,1.01643835616438,0,2008-01-18,2015-01-15,2013-01-14,2013-01-16,2015-01-15,"FOOD XPRESS","3851 S MICHIGAN AVE 1ST","CHICAGO","IL","60653","3","w_3_p_33","2","Retail Food Establishment",41.8240427537737,-87.6229465519427,"(41.824042753773746, -87.62294655194275)",0,5.18618721461187,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,35.5066666666667,10.87,0.626666666666667,18.3732337105839,10.2710622687925,5.36495609756862
"5206","1228104","1883999","Restaurant","Risk 1 (High)",2013-08-16,"Canvass","Pass",1,0,0,8,0,0,0,6,1.04657534246575,0,2008-01-23,2016-06-15,2012-05-10,2012-06-16,2014-06-15,"LAO BEIJING RESTAURANT","2138 S ARCHER AVE 1","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment",41.8536816367315,-87.6333959496104,"(41.853681636731515, -87.63339594961039)",0,5.56700913242009,1,0,0,0,0,0,0,0,0,0,0,70.53,9.21333333333333,0.603333333333333,25.241571343499,9.0605604064177,22.5138583214774
"5207","1228096","1884007","Restaurant","Risk 1 (High)",2013-08-12,"Canvass","Pass",1,0,0,5,0,0,1,8,2,0,2008-01-15,2016-06-15,2012-04-26,2012-06-16,2014-06-15,"LAO SHANGHAI RESTAURANT","2163 S CHINA PL 1","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment",41.8535893651675,-87.6351289229335,"(41.85358936516754, -87.63512892293352)",0,5.57796803652968,1,0,0,0,0,0,0,0,0,0,0.000383333333333333,77.5633333333333,5.76666666666667,0.606666666666667,17.7599314675087,7.51465320262158,19.8991427160127
"5213","670345","1884292","Restaurant","Risk 1 (High)",2012-02-09,"Canvass","Pass",1,0,0,2,0,0,0,2,0.36986301369863,0,2008-01-31,2016-01-15,2011-12-20,2012-01-16,2014-01-15,"SUBWAY SANDWICH","11601 W TOUHY AVE TERMINAL 3 3","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.02739726027397,0,0,0,0,0,0,0,0,0,0,0,33.86,11.3766666666667,0.746666666666667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184962625898055,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124831495961151,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230347582876099
"5220","1321322","1884323","Restaurant","Risk 1 (High)",2013-01-14,"Canvass","Pass",1,0,0,4,0,0,0,7,1.51506849315069,0,2008-02-14,2015-12-15,2011-11-07,2011-12-16,2013-12-15,"ALIBABA CAFE","4044 W LAWRENCE AVE 1","CHICAGO","IL","60630","39","w_39_p_8","17","Retail Food Establishment",41.9683313089233,-87.7298705144172,"(41.968331308923325, -87.72987051441721)",0,4.92054794520548,0,0,0,0,0,0,0,0,0,0,0.00521,45.8733333333333,12.5466666666667,0.806666666666667,14.313882995468,33.9706574758954,7.01926163899204
"5222","569816","1884390","Restaurant","Risk 1 (High)",2012-02-21,"Canvass","Fail",0,0,1,4,0,1,1,4,0.304109589041096,0,2008-05-30,2016-02-15,2012-02-15,2012-02-16,2014-02-15,"DANA HOTEL AND SPA","2 W ERIE ST","CHICAGO","IL","60654","42","w_42_p_56","18","Retail Food Establishment",41.8941804547597,-87.6282181264459,"(41.89418045475969, -87.62821812644587)",0,3.73162100456621,1,1,1,0,1,1,1,0,0,0,0,38.7533333333333,9.76666666666667,0.63,13.6193339898541,38.4790651858102,6.64969738866519
"5223","1138873","1884390","Restaurant","Risk 1 (High)",2013-03-11,"Canvass","Pass",1,0,0,4,0,0,1,4,1.03013698630137,0,2008-05-30,2016-02-15,2012-02-15,2012-02-16,2014-02-15,"DANA HOTEL AND SPA","2 W ERIE ST","CHICAGO","IL","60654","42","w_42_p_56","18","Retail Food Establishment",41.8941804547597,-87.6282181264459,"(41.89418045475969, -87.62821812644587)",0,4.78356164383562,1,1,1,0,1,1,1,0,0,0,0.00901,45.7566666666667,10.19,0.726666666666667,38.9567497304154,38.1984261603131,0.0182910655355192
"5225","679694","1884666","Restaurant","Risk 1 (High)",2012-03-07,"Canvass","Pass",1,0,0,1,0,0,0,4,0.942465753424658,0,2008-05-05,2015-03-15,2011-03-09,2011-03-16,2013-03-15,"JAMES HOTEL CHICAGO","55 E ONTARIO ST 1-16","CHICAGO","IL","60611","42","w_42_p_22","18","Retail Food Establishment",41.8931967164986,-87.6259138480421,"(41.893196716498565, -87.62591384804212)",0,3.8412100456621,1,1,1,0,0,0,0,0,0,0,0,50.2666666666667,14.6366666666667,0.59,17.8949699409608,26.7524215072881,5.92109869856331
"5226","1321428","1884666","Restaurant","Risk 1 (High)",2013-01-18,"Canvass","Pass",1,0,0,1,0,0,0,1,0.868493150684931,0,2008-05-05,2015-03-15,2011-03-09,2011-03-16,2013-03-15,"JAMES HOTEL CHICAGO","55 E ONTARIO ST 1-16","CHICAGO","IL","60611","42","w_42_p_22","18","Retail Food Establishment",41.8931967164986,-87.6259138480421,"(41.893196716498565, -87.62591384804212)",0,4.70970319634703,1,1,1,0,0,0,0,0,0,0,0,33.5933333333333,9.31666666666667,0.626666666666667,23.3819146167173,28.9166439711192,0.00000904964810335546
"5233","670387","1884892","Restaurant","Risk 1 (High)",2012-02-10,"Canvass","Pass",1,0,0,5,0,0,0,5,0.276712328767123,0,2008-04-21,2014-01-15,2011-12-20,2012-01-16,2014-01-15,"GOLD COAST DOGS","11601 W TOUHY AVE  TERM 5","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,3.80833333333333,0,0,0,0,0,0,0,0,0,0,0,34.5866666666667,11.3733333333333,0.683333333333333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185316221463727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124966777994162,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000234651396366067
"5234","1300950","1884892","Restaurant","Risk 1 (High)",2012-12-17,"Canvass","Pass",1,0,0,4,0,0,0,5,0.852054794520548,0,2008-04-21,2014-01-15,2011-12-20,2012-01-16,2014-01-15,"GOLD COAST DOGS","11601 W TOUHY AVE  TERM 5","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.66038812785388,0,0,0,0,0,0,0,0,0,0,0.00246,49.2133333333333,10.4433333333333,0.743333333333333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121387011611802,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214603441223288,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000071741591924242
"5235","598482","1885022","Restaurant","Risk 1 (High)",2011-11-23,"Canvass","Pass",1,0,0,4,0,0,1,6,0.704109589041096,0,2008-06-12,2013-12-15,2009-11-14,2009-12-16,2011-12-15,"1 2 3 EXPRESS","3205 S HALSTED ST 1ST","CHICAGO","IL","60608","11","w_11_p_40","9","Retail Food Establishment",41.8360427686055,-87.646082959551,"(41.83604276860547, -87.64608295955098)",0,3.44942922374429,0,0,0,0,0,0,0,0,0,0,0.00364666666666667,48.17,13.45,0.766666666666667,29.5164440703879,43.2952072628069,15.2275053060706
"5240","1134421","1885116","Restaurant","Risk 1 (High)",2012-07-20,"Canvass","Fail",0,0,1,6,0,0,0,4,0.846575342465753,0,2008-06-03,2016-09-15,2010-08-18,2010-09-16,2012-09-15,"MARKET CREATIONS","233 S WACKER DR MEZZANINE","CHICAGO","IL","60606","2","w_2_p_12","1","Retail Food Establishment",41.8785601536237,-87.6365238720553,"(41.87856015362371, -87.63652387205532)",0,4.13150684931507,0,0,0,0,0,0,0,0,0,0,0.0130866666666667,86.9633333333333,9.71666666666667,0.67,12.1290371890376,8.27442048835284,0.0000000389259976526074
"5245","1353769","1885160","Restaurant","Risk 2 (Medium)",2013-07-19,"Canvass","Fail",0,0,1,7,0,0,0,6,1.53698630136986,0,2008-04-08,2016-01-15,2012-01-12,2012-01-16,2014-01-15,"AMERICAN AIRLINES","11601 W TOUHY AVE  T 3 C H","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,5.28219178082192,1,0,0,0,0,0,0,0,0,0,0.00009,90.27,7.44,0.64,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000318034800276405,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202809923224658,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000351099471546924
"5250","1228046","18867","Restaurant","Risk 1 (High)",2013-07-11,"Canvass","Fail",0,2,2,6,0,0,0,3,1.31232876712329,0,2006-08-16,2016-06-15,2012-05-01,2012-06-16,2014-06-15,"PANCHO PISTOLAS MEXICAN RESTAURANT","700 W 31ST ST","CHICAGO","IL","60616","11","w_11_p_45","9","Retail Food Establishment",41.8381852852551,-87.6439120166169,"(41.838185285255065, -87.64391201661694)",1,6.90684931506849,1,0,0,0,0,0,0,0,0,0,0.00440333333333333,82.8266666666667,9.63333333333333,0.733333333333333,47.1674949819145,25.0428186529886,26.2493175417649
"5252","565518","1887316","Grocery Store","Risk 1 (High)",2011-09-22,"Canvass","Pass",1,0,0,2,0,0,0,0,2,1,2008-02-29,2016-05-15,2010-04-16,2010-05-16,2012-05-15,"7-ELEVEN # 33731","954 W MONROE ST","CHICAGO","IL","60607","2","w_2_p_6","12","Retail Food Establishment",41.8805221706436,-87.6518544629789,"(41.880522170643594, -87.65185446297886)",0,3.56426940639269,0,1,0,0,0,0,0,0,0,0,0.00413333333333333,70.0733333333333,8.74333333333333,0.73,13.1633214664006,19.8714418212789,0.0629508811600015
"5253","1184240","1887316","Grocery Store","Risk 1 (High)",2012-04-05,"Canvass","Pass",1,0,0,2,0,0,0,2,0.536986301369863,0,2008-02-29,2016-05-15,2010-04-16,2010-05-16,2012-05-15,"7-ELEVEN # 33731","954 W MONROE ST","CHICAGO","IL","60607","2","w_2_p_6","12","Retail Food Establishment",41.8805221706436,-87.6518544629789,"(41.880522170643594, -87.65185446297886)",0,4.10125570776256,0,1,0,0,0,0,0,0,0,0,0,57.3133333333333,13.7366666666667,0.556666666666667,4.57279399334709,14.4977706233494,4.41926117503559
"5257","612561","1887392","Restaurant","Risk 1 (High)",2011-11-16,"Canvass","Fail",0,4,1,9,1,0,1,3,0.936986301369863,0,2008-02-01,2016-02-15,2010-02-11,2010-02-16,2012-02-15,"TABAQ RESTAURANT","1245 N CLYBOURN AVE 1 1","CHICAGO","IL","60610","27","w_27_p_9","18","Retail Food Establishment",41.9047828939833,-87.6407676479156,"(41.90478289398331, -87.64076764791562)",1,3.79178082191781,0,0,0,0,0,0,0,0,0,0,0.00014,61.8266666666667,12.05,0.656666666666667,13.2387906416618,19.161011764689,16.3991639992499
"5269","1353220","1887616","Restaurant","Risk 1 (High)",2013-06-20,"Canvass","Fail",0,2,3,5,0,0,0,4,0.501369863013699,0,2008-08-18,2015-03-15,2013-03-12,2013-03-16,2015-03-15,"RICARDO'S RESTAURANT","4429 W DIVERSEY AVE 1","CHICAGO","IL","60639","31","w_31_p_13","25","Retail Food Establishment",41.931536147066,-87.737961141344,"(41.931536147065955, -87.73796114134402)",1,4.84109589041096,1,0,0,0,0,0,0,0,0,0,0.00105333333333333,74.75,9.75666666666667,0.593333333333333,11.1197818425876,28.6118660359246,24.1864785127935
"5273","1096295","1887817","Restaurant","Risk 2 (Medium)",2012-05-04,"Canvass","Pass",1,0,0,2,0,0,0,7,1.61643835616438,0,2008-04-04,2012-06-15,2010-06-07,2010-06-16,2012-06-15,"AWAKE WITH PEARL INC","11 W 26TH ST 1ST FLOOR 1","CHICAGO","IL","60616","3","w_3_p_43","1","Retail Food Establishment",41.8454681615461,-87.6274529904341,"(41.84546816154614, -87.6274529904341)",0,4.08493150684932,0,0,0,0,0,0,0,0,0,0,0.00683666666666667,76.6633333333333,10.8533333333333,0.73,2.57116031630736,14.2801576911066,2.22974376457386
"5282","1162208","1888080","Grocery Store","Risk 1 (High)",2012-04-17,"Canvass","Fail",0,1,2,3,0,0,1,4,0.589041095890411,0,2008-04-07,2013-11-15,2011-11-12,2011-11-16,2013-11-15,"DANNY'S FRESH MARKET","2140 N WESTERN AVE 1","CHICAGO","IL","60647","1","w_1_p_20","14","Retail Food Establishment",41.9210962680183,-87.687671012922,"(41.9210962680183, -87.687671012922)",1,4.03013698630137,0,1,0,1,0,0,0,0,0,0,0.0234366666666667,68.88,16.7033333333333,0.703333333333333,36.8677126337013,29.5305936825302,20.185096272329
"5283","1326226","1888152","Other","Risk 3 (Low)",2013-03-08,"Canvass","Fail",0,0,1,6,0,0,0,0,0.115068493150685,0,2009-09-01,2016-10-15,2012-10-24,2012-10-16,2014-10-15,"SILVANA","7030 N CLARK ST 1","CHICAGO","IL","60626","49","w_49_p_3","24","Retail Food Establishment",42.0099393634917,-87.6743295363371,"(42.00993936349173, -87.67432953633713)",0,3.51792237442922,0,0,0,0,0,1,1,0,0,0,0.00350666666666667,33.9733333333333,11.36,0.766666666666667,12.6733839631394,32.04293103975,21.6038684431186
"5290","604599","1888659","Restaurant","Risk 1 (High)",2012-01-30,"Canvass","Pass",1,0,0,6,0,0,0,3,0.704109589041096,0,2008-03-06,2015-08-15,2011-08-15,2011-08-16,2013-08-15,"BEEF & BURGER","4148 W MONTROSE AVE 1","CHICAGO","IL","60641","45","w_45_p_14","17","Retail Food Establishment",41.961013321345,-87.7316910266523,"(41.96101332134499, -87.73169102665227)",0,3.9041095890411,0,0,0,0,0,0,0,0,0,0,0.00074,38.2533333333333,13.5366666666667,0.666666666666667,21.2254106673366,19.2209193419715,41.2687887278773
"5291","1166331","1888659","Restaurant","Risk 1 (High)",2013-06-12,"Canvass","Pass",1,0,0,2,0,0,0,4,0.457534246575342,0,2008-03-06,2015-08-15,2011-08-15,2011-08-16,2013-08-15,"BEEF & BURGER","4148 W MONTROSE AVE 1","CHICAGO","IL","60641","45","w_45_p_14","17","Retail Food Establishment",41.961013321345,-87.7316910266523,"(41.96101332134499, -87.73169102665227)",0,5.27111872146119,0,0,0,0,0,0,0,0,0,0,0.00700333333333333,75.8866666666667,6.37333333333333,0.693333333333333,21.4490433354239,32.6751601692928,35.9443454067662
"5294","1134661","1888834","Other","Risk 1 (High)",2012-10-22,"Canvass","Fail",0,0,2,5,0,0,0,4,1.77808219178082,0,2008-09-05,2015-03-15,2011-03-08,2011-03-16,2013-03-15,"ARAMARK/ 1ST & FRESH CATERING","205 W RANDOLPH ST LOWER 0002","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment",41.8843591929634,-87.6340799011323,"(41.88435919296336, -87.6340799011323)",0,4.13150684931507,0,0,0,0,0,0,0,0,0,0,0.0021,58.51,8.49333333333333,0.756666666666667,8.66489314946611,20.3071620410319,0.151972117184403
"5299","670507","1888944","Restaurant","Risk 1 (High)",2012-02-15,"Canvass","Fail",0,1,1,4,0,0,0,6,0.934246575342466,0,2008-03-04,2015-04-15,2011-04-13,2011-04-16,2013-04-15,"MISS ASIA, LLC","434 W DIVERSEY PKWY","CHICAGO","IL","60614","44","w_44_p_8","19","Retail Food Establishment",41.9329932046273,-87.6407161735767,"(41.93299320462728, -87.64071617357668)",1,3.95342465753425,0,0,0,0,0,0,0,0,0,0,0.000233333333333333,36.0133333333333,10.65,0.616666666666667,6.12094094328883,47.128625769898,9.95709428276178
"5300","1198906","1888944","Restaurant","Risk 1 (High)",2013-06-07,"Canvass","Pass",1,0,0,5,0,0,1,4,1.27123287671233,0,2008-03-04,2015-04-15,2013-03-25,2013-04-16,2015-04-15,"MISS ASIA, LLC","434 W DIVERSEY PKWY","CHICAGO","IL","60614","44","w_44_p_8","19","Retail Food Establishment",41.9329932046273,-87.6407161735767,"(41.93299320462728, -87.64071617357668)",0,5.262899543379,0,0,0,0,0,0,0,0,0,0,0.00140666666666667,64.04,8.60333333333333,0.613333333333333,5.80214365415618,43.3456834486203,1.72257098314524
