"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"4953","529389","1869265","Restaurant","Risk 1 (High)",2011-11-09,"Canvass","Pass",1,0,0,1,0,0,0,1,0.512328767123288,0,2007-11-15,2016-01-15,2010-01-15,2010-01-16,2012-01-15,"NICKY'S IN-N-OUT","4240 S WENTWORTH AVE 1","CHICAGO","IL","60609","3","w_3_p_14","9","Retail Food Establishment",41.817042094932,-87.6313699306424,"(41.817042094931985, -87.63136993064244)",0,3.98630136986301,0,0,0,0,0,0,0,0,0,0,0.0135666666666667,55.79,11.6766666666667,0.773333333333333,15.9376735983147,13.3305648624727,1.4291902008093
"4957","1134767","1869463","Restaurant","Risk 1 (High)",2012-11-29,"Canvass","Pass w/ Conditions",0,0,1,3,0,1,0,3,2,0,2008-10-27,2016-09-15,2012-08-29,2012-09-16,2014-09-15,"DICK'S LAST RESORT","315 N DEARBORN ST","CHICAGO","IL","60610","42","w_42_p_27","18","Retail Food Establishment",41.8879061613057,-87.629394698683,"(41.88790616130565, -87.629394698683)",0,4.09326484018265,1,0,0,0,1,1,0,0,0,0,0,38.9133333333333,8.90666666666667,0.51,11.0726716058947,29.5755787136675,0.00688262441389965
"4962","1158266","1869774","Restaurant","Risk 1 (High)",2012-03-14,"Canvass","Pass w/ Conditions",0,1,0,4,0,0,0,2,0.249315068493151,0,2007-11-07,2015-01-15,2011-01-04,2011-01-16,2013-01-15,"MAGGIE GYROS & CHICKEN","349 E 47TH ST 1ST","CHICAGO","IL","60653","3","w_3_p_32","2","Retail Food Establishment",41.8092565913451,-87.6176662764453,"(41.80925659134507, -87.61766627644529)",1,4.35331050228311,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,65.4066666666667,12.2633333333333,0.556666666666667,6.34862048508357,45.9523996873623,14.5241706570119
"4965","1198657","1869788","Restaurant","Risk 1 (High)",2013-01-14,"Canvass","Pass w/ Conditions",0,1,1,4,0,0,0,1,0.879452054794521,0,2007-12-05,2015-04-15,2011-04-07,2011-04-16,2013-04-15,"LITO'S EMPANADAS, INC.","2566 N CLARK ST 1","CHICAGO","IL","60614","43","w_43_p_33","19","Retail Food Establishment",41.9294033309778,-87.6428985814323,"(41.92940333097776, -87.64289858143232)",1,5.11506849315068,0,0,0,0,0,0,0,0,0,0,0.00521,45.8733333333333,12.5466666666667,0.806666666666667,49.4754431722822,39.0185377273661,10.2862437018135
"4970","1202804","1869956","Restaurant","Risk 2 (Medium)",2013-06-05,"Canvass","Pass",1,0,0,6,0,0,0,0,0.268493150684932,0,2007-11-05,2015-11-15,2011-11-10,2011-11-16,2013-11-15,"TASTY GYROS","5945 W DIVISION ST 1","CHICAGO","IL","60651","29","w_29_p_13","15","Retail Food Establishment",41.9018976293396,-87.7747106136394,"(41.90189762933956, -87.77471061363936)",0,5.58618721461187,0,0,0,0,0,0,0,0,0,0,0.00014,63.5433333333333,6.97,0.663333333333333,9.07662612220743,10.5870315452014,45.9755644685643
"4971","1285333","1869972","Restaurant","Risk 2 (Medium)",2012-09-19,"Canvass","Pass",1,0,0,2,0,0,0,1,1.18356164383562,0,2007-10-30,2014-10-15,2010-09-08,2010-10-16,2012-10-15,"DUNKIN DONUTS","1575 S MICHIGAN AVE 1ST","CHICAGO","IL","60605","2","w_2_p_21","1","Retail Food Establishment",41.8602602619611,-87.6238417420295,"(41.86026026196114, -87.62384174202947)",0,4.89315068493151,0,0,0,0,0,0,0,0,0,0,0.00250333333333333,72.2366666666667,9.76,0.586666666666667,23.536900152775,9.61056054425568,10.7762819519196
"4975","1092238","1870175","Restaurant","Risk 1 (High)",2012-12-13,"Canvass","Pass",1,0,0,3,0,0,0,5,1.30958904109589,0,2008-01-02,2015-02-15,2011-02-16,2011-02-16,2013-02-15,"FLUB A DUB CHUB'S","3021 N BROADWAY  GARDEN GARDEN","CHICAGO","IL","60657","44","w_44_p_5","19","Retail Food Establishment",41.9371438409097,-87.6441561224363,"(41.93714384090968, -87.64415612243626)",0,4.95068493150685,0,0,0,0,0,0,0,0,0,0,0,39.89,12.1933333333333,0.69,56.8338118078141,35.0629009996343,25.7967935913749
"4977","1151561","1870185","Other","Risk 1 (High)",2013-08-19,"Canvass","Pass",1,0,0,3,0,0,0,6,0.950684931506849,0,2007-11-14,2013-12-15,2011-12-01,2011-12-16,2013-12-15,"SERGIO BARAJAS","814 W 18TH ST 1ST","CHICAGO","IL","60608","25","w_25_p_29","12","Retail Food Establishment",41.8581900253175,-87.6473136935109,"(41.85819002531755, -87.64731369351094)",0,5.76700913242009,0,1,0,0,0,0,0,0,0,0,0,76.5766666666667,5.73666666666667,0.61,5.8623740980389,9.72029063395513,9.97237733144008
"4979","606474","1870195","Grocery Store","Risk 3 (Low)",2011-11-04,"Canvass","Fail",0,0,1,6,0,0,0,0,2,1,2007-11-02,2012-07-15,2010-07-06,2010-07-16,2012-07-15,"STARTREK","420 W 79TH ST 1","CHICAGO","IL","60620","17","w_17_p_15","6","Retail Food Establishment",41.7508800274202,-87.6351237092452,"(41.75088002742016, -87.63512370924519)",0,4.00821917808219,0,1,0,0,0,0,0,0,0,0,0.00325,59.2533333333333,16.19,0.653333333333333,32.6486450041742,27.6589756439324,29.3497488496223
"4980","659949","1870339","Restaurant","Risk 1 (High)",2012-01-10,"Canvass","Pass",1,0,0,4,0,0,0,4,1.76438356164384,0,2008-01-28,2016-02-15,2010-02-03,2010-02-16,2012-02-15,"TACO BURRITO KING","6518 - 6520 W NORTH AVE 1ST","CHICAGO","IL","60707","36","w_36_p_24","25","Retail Food Establishment",41.9092075734134,-87.7892024807368,"(41.90920757341338, -87.78920248073685)",0,3.95342465753425,0,0,0,0,0,0,0,0,0,0,0,44.0133333333333,8.41,0.683333333333333,13.347963356284,20.4009513585167,0.0101482367557813
"4982","1286280","1870339","Restaurant","Risk 1 (High)",2013-02-27,"Canvass","Fail",0,0,1,5,0,0,0,4,0.232876712328767,0,2008-01-28,2016-02-15,2012-01-11,2012-02-16,2014-02-15,"TACO BURRITO KING","6518 - 6520 W NORTH AVE 1ST","CHICAGO","IL","60707","36","w_36_p_24","25","Retail Food Establishment",41.9092075734134,-87.7892024807368,"(41.90920757341338, -87.78920248073685)",0,5.08767123287671,0,0,0,0,0,0,0,0,0,0,0.00339,36.57,10.7566666666667,0.723333333333333,27.2213231555065,17.1003673670347,0.0259631833169982
"4983","1313347","18704","Grocery Store","Risk 3 (Low)",2012-12-20,"Canvass","Pass",1,0,0,3,0,0,0,2,2,0,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"WALGREENS #03698","3201 N BROADWAY  1ST","CHICAGO","IL","60657","44","w_44_p_44","19","Retail Food Establishment",41.9401020224648,-87.6442544137298,"(41.940102022464764, -87.64425441372983)",0,6.60285388127854,0,1,1,1,0,0,0,0,0,0,0.000186666666666667,41.2133333333333,8,0.766666666666667,39.5874534922235,49.7033449415838,29.7983706314873
"4986","1307230","1872","Restaurant","Risk 1 (High)",2013-02-21,"Canvass","Pass",1,0,0,7,0,0,0,7,0.673972602739726,0,2006-11-16,2015-10-15,2011-09-30,2011-10-16,2013-10-15,"MR B'S INC","4242 N CENTRAL AVE 1ST","CHICAGO","IL","60634","38","w_38_p_44","16","Retail Food Establishment",41.9581396993525,-87.7673124325715,"(41.95813969935245, -87.7673124325715)",0,6.27123287671233,0,0,0,0,0,0,0,0,0,0,0.00189666666666667,35.9966666666667,17.5233333333333,0.64,5.98607445243099,13.6188303540771,48.8840847135254
"4992","1353823","1873203","Restaurant","Risk 1 (High)",2013-07-24,"Canvass","Pass",1,0,0,1,0,0,0,2,0.849315068493151,0,2007-11-09,2015-01-15,2012-12-14,2013-01-16,2015-01-15,"SUBWAY","6016 W NORTH AVE 1","CHICAGO","IL","60639","29","w_29_p_17","25","Retail Food Establishment",41.9093585013709,-87.7759865336275,"(41.90935850137094, -87.77598653362747)",0,5.70947488584475,0,0,0,0,0,0,0,0,0,0,0.000416666666666667,82.2066666666667,10.3833333333333,0.63,24.2163154814502,20.6631811373287,15.9046773989984
"5001","666210","1873401","Restaurant","Risk 1 (High)",2011-11-08,"Canvass","Pass",1,0,0,2,0,0,0,3,0.265753424657534,0,2008-02-04,2015-04-15,2011-04-11,2011-04-16,2013-04-15,"NOODLES & COMPANY","180 N MICHIGAN AVE 1","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8852537686538,-87.624634731093,"(41.885253768653754, -87.62463473109302)",0,3.76164383561644,0,0,0,0,0,0,0,0,0,0,0.00159333333333333,56.4633333333333,11.56,0.656666666666667,7.34178255227925,35.3855183648462,0.00000275653946973305
"5004","1285397","1873405","Grocery Store","Risk 2 (Medium)",2012-09-20,"Canvass","Pass",1,0,0,1,0,0,0,2,1.56986301369863,0,2008-01-24,2014-11-15,2010-10-08,2010-11-16,2012-11-15,"GREEN GROCER CHICAGO","1402 W GRAND AVE 1","CHICAGO","IL","60642","27","w_27_p_13","12","Retail Food Establishment",41.8911361775635,-87.6624294283033,"(41.89113617756349, -87.66242942830333)",0,4.6601598173516,0,0,0,1,0,0,0,0,0,0,0.00227333333333333,70.6866666666667,12.75,0.576666666666667,25.7470571680456,52.562565814862,11.798046876183
"5011","1360578","1873823","Restaurant","Risk 1 (High)",2013-08-29,"Canvass","Pass",1,0,0,6,0,1,1,4,1.59452054794521,0,2008-03-27,2015-02-15,2013-02-20,2013-02-16,2014-02-15,"BEER","3415 N CLARK ST 1ST 1","CHICAGO","IL","60657","44","w_44_p_36","19","Retail Food Establishment",41.944016172883,-87.6537767171287,"(41.944016172882954, -87.65377671712871)",0,5.42739726027397,1,0,0,0,0,0,0,0,0,0,0,88.85,10.9333333333333,0.65,86.0298780779057,32.6804896707049,24.5158775606199
"5012","1096231","1873851","Restaurant","Risk 1 (High)",2012-03-30,"Canvass","Pass",1,0,0,2,0,0,0,0,2,1,2008-01-18,2016-06-15,2010-05-25,2010-06-16,2012-06-15,"SUBWAY","454 E 35TH ST 1ST","CHICAGO","IL","60616","4","w_4_p_52","2","Retail Food Establishment",41.8312998443846,-87.6147704034338,"(41.83129984438455, -87.61477040343377)",0,4.19988584474886,0,0,0,0,0,0,0,0,0,0,0,60.7466666666667,14.93,0.54,0.446662831927162,15.7589235250306,3.30819766943184
"5014","1229755","1873870","Grocery Store","Risk 3 (Low)",2012-06-21,"Canvass","Pass w/ Conditions",0,2,0,2,0,0,0,0,2,1,2008-06-26,2016-10-15,2010-10-13,2010-10-16,2012-10-15,"ESQUIRE PETROLEUM-MOBIL","7201 N CLARK ST","CHICAGO","IL","60626","49","w_49_p_12","24","Retail Food Establishment",42.0127043706309,-87.674500719171,"(42.01270437063092, -87.67450071917104)",1,3.98904109589041,0,1,1,0,0,0,0,0,0,1,0,90.14,16.8533333333333,0.513333333333333,23.2605223667951,40.2462705158175,4.60470461962696
"5027","660089","1874299","Other","Risk 2 (Medium)",2012-01-20,"Canvass","Pass",1,0,0,5,0,0,0,2,1.13150684931507,0,2007-11-21,2015-11-15,2011-10-26,2011-11-16,2013-11-15,"LA ESTRELLA BAKERY, INC.","3309 W ARMITAGE AVE 1ST","CHICAGO","IL","60647","35","w_35_p_14","14","Retail Food Establishment",41.9172463255755,-87.7106814544657,"(41.91724632557551, -87.71068145446566)",0,4.16712328767123,0,0,0,0,0,0,0,0,0,0,0.00088,30.9066666666667,13.6233333333333,0.676666666666667,36.3085700990736,29.2016594720646,8.88994977901823
"5030","1229825","1874389","Restaurant","Risk 1 (High)",2012-06-26,"Canvass","Fail",0,0,1,5,0,0,0,7,1.32054794520548,0,2007-11-29,2015-11-15,2011-11-14,2011-11-16,2013-11-15,"BEST TACO & BURRITO JOINT CORP.","3947 W FULLERTON AVE 1ST","CHICAGO","IL","60647","30","w_30_p_21","25","Retail Food Establishment",41.9243808672645,-87.7262007720845,"(41.92438086726451, -87.72620077208454)",0,4.57796803652968,0,0,0,0,0,0,0,0,0,0,0,77.8066666666667,10.0566666666667,0.51,22.0150165302005,32.4833977231385,33.2903446063952
"5038","1166224","1874533","Restaurant","Risk 1 (High)",2013-02-28,"Canvass","Pass w/ Conditions",0,0,1,4,0,0,0,6,0.871232876712329,0,2009-07-28,2015-08-15,2011-08-11,2011-08-16,2013-08-15,"BROWN'S CHICKEN & PASTA","4359 N PULASKI RD 1ST","CHICAGO","IL","60641","39","w_39_p_28","17","Retail Food Establishment",41.9608825136744,-87.7276792419795,"(41.960882513674356, -87.7276792419795)",0,3.59189497716895,0,0,0,0,0,0,0,0,0,0,0.00424,35.72,11.5266666666667,0.8,20.6761372561649,21.7415036360288,8.41698165298613
"5043","679720","1874832","Restaurant","Risk 1 (High)",2012-03-13,"Canvass","Pass w/ Conditions",0,1,0,4,0,0,0,2,1.16164383561644,0,2007-11-30,2016-04-15,2010-03-31,2010-04-16,2012-04-15,"TACO FRESCO","23 E ADAMS ST 1ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment",41.8793913132397,-87.6268482556363,"(41.879391313239694, -87.62684825563626)",1,4.28755707762557,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,63.6433333333333,15.31,0.526666666666667,16.2305669491583,39.8568915724751,0.000000896291696830505
"5049","1235159","1874872","Other","Risk 2 (Medium)",2012-09-11,"Canvass","Fail",0,0,1,5,0,1,0,6,1.66849315068493,0,2007-12-06,2015-09-15,2011-09-13,2011-09-16,2013-09-15,"NEW YORK BAKERY","3455 W LAWRENCE AVE 1ST","CHICAGO","IL","60625","33","w_33_p_27","17","Retail Food Establishment",41.9682684155301,-87.715588510069,"(41.96826841553014, -87.71558851006904)",0,4.76974885844749,0,0,0,0,0,0,0,0,0,0,0.00343333333333333,72.34,10.1433333333333,0.616666666666667,27.2003270418368,34.6309130171899,16.8362662843728
"5051","1322128","1874882","Restaurant","Risk 1 (High)",2013-03-05,"Canvass","Pass",1,0,0,6,0,0,0,6,1.11232876712329,0,2007-12-11,2015-11-15,2011-11-09,2011-11-16,2013-11-15,"LA CEMITA","3619 W NORTH AVE 1SR","CHICAGO","IL","60647","26","w_26_p_43","25","Retail Food Establishment",41.9098736675268,-87.7175328988882,"(41.90987366752682, -87.7175328988882)",0,5.23561643835616,0,0,0,0,0,0,0,0,0,0,0.00033,31.6133333333333,9.60666666666667,0.646666666666667,24.4073756530403,18.6593445212434,16.7664902170631
"5055","1215155","1874912","Restaurant","Risk 2 (Medium)",2012-05-25,"Canvass","Pass",1,0,0,1,1,0,0,0,0.00273972602739726,0,2007-12-13,2013-07-15,2011-06-20,2011-07-16,2013-07-15,"GREAT LAKE","1477 W BALMORAL AVE","CHICAGO","IL","60640","48","w_48_p_43","20","Retail Food Establishment",41.9797430006209,-87.6678110751095,"(41.97974300062088, -87.66781107510946)",0,4.45194063926941,0,0,0,0,0,0,0,0,0,0,0,76.5366666666667,10.9533333333333,0.47,25.1313738845487,20.5159271301913,28.3076849311943
"5058","634637","18750","Grocery Store","Risk 3 (Low)",2011-09-20,"Canvass","Pass",1,0,0,0,0,0,0,0,2,1,2006-05-16,2016-05-15,2010-05-04,2010-05-16,2012-05-15,"WALGREENS #05234","5435 S KEDZIE AVE  FIRST","CHICAGO","IL","60632","14","w_14_p_26","9","Retail Food Establishment",41.7943834228534,-87.7034374037796,"(41.79438342285343, -87.70343740377959)",0,5.35068493150685,0,1,1,0,0,0,0,0,0,0,0.00756,66.2066666666667,9.83,0.73,9.99748937642717,17.3542168838685,45.2043147679513
"5063","1214467","1875106","Restaurant","Risk 2 (Medium)",2012-04-27,"Canvass","Pass w/ Conditions",0,0,1,3,1,0,0,0,0.0410958904109589,0,2008-06-03,2014-11-15,2010-11-22,2010-11-16,2012-11-15,"Division Street Bar & Grill","2525 W DIVISION ST 1","CHICAGO","IL","60622","26","w_26_p_41","12","Retail Food Establishment",41.9028740698569,-87.6905001863339,"(41.9028740698569, -87.69050018633388)",0,3.9013698630137,1,0,0,0,0,0,0,0,0,0,0.000933333333333333,55.76,10.6266666666667,0.573333333333333,37.1497951359025,37.7633404245664,124.630961167163
"5065","1343401","1875166","Restaurant","Risk 1 (High)",2013-08-08,"Canvass","Pass",1,0,0,4,0,0,0,6,0.843835616438356,0,2007-12-11,2016-09-15,2012-09-18,2012-09-16,2014-09-15,"BACCI CAFE & PIZZERIA LTD","2301 W TAYLOR ST","CHICAGO","IL","60612","25","w_25_p_10","12","Retail Food Establishment",41.868901114341,-87.683712383714,"(41.86890111434097, -87.68371238371395)",0,5.662899543379,0,0,0,0,0,0,0,0,0,0,0.00075,79.8833333333333,9.47333333333333,0.713333333333333,35.072172342247,40.502866244955,38.3594288429019
"5069","1313292","1875308","Grocery Store","Risk 2 (Medium)",2012-11-30,"Canvass","Pass",1,0,0,4,0,0,0,2,2,0,2007-12-14,2015-02-15,2011-02-05,2011-02-16,2013-02-15,"CANDYALITY LTD.","3425 N SOUTHPORT AVE 1ST","CHICAGO","IL","60657","44","w_44_p_9","19","Retail Food Establishment",41.9442251832709,-87.6637923018403,"(41.9442251832709, -87.66379230184032)",0,4.96712328767123,0,0,0,0,0,0,0,0,0,0,0,43.5133333333333,9.22333333333333,0.526666666666667,48.0276987878202,32.7470474541887,11.6201878047737
"5073","1321211","1875462","Restaurant","Risk 1 (High)",2013-01-08,"Canvass","Pass",1,0,0,2,0,0,0,3,0.838356164383562,0,2007-12-10,2015-01-15,2011-01-04,2011-01-16,2013-01-15,"SUBWAY","5203 W FULLERTON AVE 1","CHICAGO","IL","60639","37","w_37_p_1","25","Retail Food Establishment",41.9239949637679,-87.756282762459,"(41.92399496376791, -87.75628276245897)",0,5.08493150684932,0,0,0,0,0,0,0,0,0,0,0.000283333333333333,37.0766666666667,12.7133333333333,0.743333333333333,34.7330154046241,10.9419313054444,29.1506818470716
"5081","557636","18765","Grocery Store","Risk 3 (Low)",2011-11-10,"Canvass","Fail",0,0,2,2,0,0,0,0,2,1,2006-05-16,2016-05-15,2010-05-04,2010-05-16,2012-05-15,"WALGREENS #4935","6809 W BELMONT AVE  FIRST","CHICAGO","IL","60634","36","w_36_p_50","25","Retail Food Establishment",41.93804223023,-87.7960924065308,"(41.938042230230025, -87.79609240653079)",0,5.49052511415525,0,1,1,1,0,0,0,0,0,0,0.0174466666666667,56.16,11.1,0.846666666666667,26.5485565892592,12.8122123504969,36.0054962677318
"5084","679325","18780","Restaurant","Risk 1 (High)",2012-03-29,"Canvass","Pass",1,0,0,4,0,0,0,4,1.47945205479452,0,2006-05-16,2015-04-15,2011-04-04,2011-04-16,2013-04-15,"ORIGINAL PANCAKE HOUSE","2020 N LINCOLN PARK WEST   1","CHICAGO","IL","60614","43","w_43_p_43","18","Retail Food Establishment",41.9193571006165,-87.6365340808177,"(41.91935710061654, -87.63653408081771)",0,5.87397260273973,0,0,0,0,0,0,0,0,0,0,0,65.7533333333333,17.1633333333333,0.526666666666667,11.5189172666399,10.5606797851724,10.3585494701308
"5086","1277420","18784","Restaurant","Risk 2 (Medium)",2012-10-15,"Canvass","Pass",1,0,0,6,0,0,0,2,1.6,0,2006-02-16,2016-05-15,2012-06-29,2012-05-16,2014-05-15,"BURGER KING #","4910 W NORTH AVE","CHICAGO","IL","60639","37","w_37_p_22","25","Retail Food Establishment",41.9096894774296,-87.7496707060327,"(41.909689477429616, -87.74967070603273)",0,6.66563926940639,0,0,0,0,0,0,0,0,0,0,0.00951333333333333,64.5533333333333,14.4066666666667,0.716666666666667,10.1655141062288,29.8058092941372,18.1393209927759
"5087","1335900","18784","Restaurant","Risk 2 (Medium)",2013-06-05,"Canvass","Pass",1,0,0,4,0,0,1,3,0.553424657534247,0,2006-02-16,2016-05-15,2012-06-29,2012-05-16,2014-05-15,"BURGER KING #","4910 W NORTH AVE","CHICAGO","IL","60639","37","w_37_p_22","25","Retail Food Establishment",41.9096894774296,-87.7496707060327,"(41.909689477429616, -87.74967070603273)",0,7.30399543378995,0,0,0,0,0,0,0,0,0,0,0.00014,63.5433333333333,6.97,0.663333333333333,22.2064110073417,20.8918968219166,17.9446664566307
"5094","509360","1878456","Restaurant","Risk 1 (High)",2011-10-07,"Canvass","Pass",1,0,0,3,0,0,0,3,1.34520547945205,0,2008-06-27,2014-01-15,2010-01-06,2010-01-16,2012-01-15,"BOHICA RESTAURANT","5518 S ARCHER AVE  D","CHICAGO","IL","60638","23","w_23_p_34","8","Retail Food Establishment",41.7981266245498,-87.7474165139684,"(41.79812662454975, -87.74741651396842)",0,3.27945205479452,1,0,0,0,1,0,0,0,0,0,0,73.1666666666667,4.72666666666667,0.623333333333333,12.8274395897674,1.33118631028255,7.51274680093566
"5129","1234343","1878832","Restaurant","Risk 1 (High)",2012-07-27,"Canvass","Pass w/ Conditions",0,0,1,2,0,0,0,3,0.597260273972603,0,2008-01-24,2015-04-15,2011-04-22,2011-04-16,2013-04-15,"PANERA BREAD #1152","2310 W LOGAN BLVD 1ST","CHICAGO","IL","60647","1","w_1_p_39","14","Retail Food Establishment",41.9302954586059,-87.6858187415917,"(41.930295458605926, -87.68581874159175)",0,4.50947488584475,0,0,0,0,0,0,0,0,0,0,0.0105366666666667,91.7766666666667,10.91,0.64,7.52301920839002,12.6046652196665,1.84669902955439
"5130","1182240","1878843","Restaurant","Risk 1 (High)",2012-04-10,"Canvass","Pass",1,0,0,4,0,0,0,0,1.01917808219178,0,2007-12-12,2012-06-15,2010-08-04,2010-06-16,2012-06-15,"GRAND TRIPLE CROWN","3034 S HALSTED ST 1","CHICAGO","IL","60608","11","w_11_p_4","9","Retail Food Establishment",41.8388117976461,-87.6464430783521,"(41.83881179764611, -87.64644307835215)",0,4.33139269406393,0,0,0,0,0,0,0,0,0,0,0,62.55,12.1166666666667,0.446666666666667,45.961708896166,25.3288629343567,21.8052332140216
"5132","1072334","1878865","Restaurant","Risk 2 (Medium)",2013-03-28,"Canvass","Pass w/ Conditions",0,0,1,4,0,0,0,0,0.29041095890411,0,2007-12-21,2014-07-15,2012-07-17,2012-07-16,2014-07-15,"FIREHOUSE / CAPTAIN HOOKS","1642 W 79TH ST 1 D & E","CHICAGO","IL","60620","17","w_17_p_52","6","Retail Food Establishment",41.7504418274665,-87.6651338648033,"(41.750441827466496, -87.66513386480328)",0,5.27111872146119,0,0,0,0,0,0,0,0,0,0,0,38.5433333333333,12.0266666666667,0.596666666666667,42.7527762988539,71.1135830081982,54.8684276736559
"5133","1138216","1878871","Restaurant","Risk 1 (High)",2012-03-28,"Canvass","Pass",1,0,0,4,0,0,0,5,1.09041095890411,0,2008-04-09,2015-03-15,2011-02-07,2011-03-16,2013-03-15,"FLEMING'S PRIME STEAKHOUSE & WINEBAR","25 E OHIO ST","CHICAGO","IL","60611","42","w_42_p_22","18","Retail Food Establishment",41.8923787741514,-87.6269832770267,"(41.89237877415138, -87.6269832770267)",0,3.96986301369863,1,0,0,0,0,0,0,0,0,0,0.00009,64.2466666666667,15.1866666666667,0.606666666666667,21.49877639445,25.4254480350627,0.00693064401181705
"5137","1286234","1878967","Restaurant","Risk 1 (High)",2013-01-10,"Canvass","Pass",1,0,0,2,0,0,1,2,0.575342465753425,0,2007-12-17,2014-02-15,2012-02-03,2012-02-16,2014-02-15,"La Esquinita","6748 W DIVERSEY AVE GROUND","CHICAGO","IL","60707","36","w_36_p_",NA,"Retail Food Establishment",41.9310024309908,-87.795015168693,"(41.93100243099078, -87.79501516869296)",0,5.07123287671233,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,42.9666666666667,14.0133333333333,0.653333333333333,24.8960544272054,38.0251743105214,15.4926414217523
"5139","1277734","1879140","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Pass",1,0,0,4,0,0,0,2,1.61369863013699,0,2007-12-12,2016-11-15,2012-09-30,2012-11-16,2014-11-15,"PIECE OUT","1923 W NORTH AVE 1","CHICAGO","IL","60622","1","w_1_p_8","14","Retail Food Establishment",41.9103996816561,-87.6760111884778,"(41.91039968165606, -87.67601118847784)",0,5.2574200913242,0,0,0,0,0,0,0,0,0,0,0.000933333333333333,39.6166666666667,14.0033333333333,0.723333333333333,75.7602843201451,58.0235365473097,15.2141514487814
"5141","557613","1879164","Restaurant","Risk 1 (High)",2011-10-27,"Canvass","Pass",1,0,0,3,0,0,0,4,0.706849315068493,0,2010-01-15,2016-01-15,2010-01-15,2010-01-16,2012-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  TERM 3","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,1.78070776255708,0,0,0,0,0,0,0,0,0,0,0.00508,64.8633333333333,12.9266666666667,0.66,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000988789073037614,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106238312512075,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000228399090544316
"5149","539562","1879166","Restaurant","Risk 1 (High)",2011-12-08,"Canvass","Pass",1,0,0,3,0,1,0,4,0.350684931506849,0,2008-01-14,2016-01-15,2010-01-15,2010-01-16,2012-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  T-1 B-14","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,3.9013698630137,0,0,0,0,0,0,0,0,0,0,0.000426666666666667,37.67,12.05,0.676666666666667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151185245753979,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132204068618099,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000373198902916793
"5154","1102252","1879167","Restaurant","Risk 1 (High)",2012-05-07,"Canvass","Pass",1,0,0,4,0,0,1,3,0.446575342465753,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  H/K CONC","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.31495433789954,0,0,0,0,0,0,0,0,0,0,0.01153,64.6733333333333,9.97,0.816666666666667,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353710034788915,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909251490050928,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113577744751244
